,OBJECTID,CFID,CF_GROUP,CF_CATEGORY,CF_SUBCATEGORY,CF_NAMEAR,CF_NAMEENG,CF_LONG,CF_LAT,REGIONNAMEAR,REGIONNAMEENG,DISTRICTNAMEAR,DISTRICTNAMEENG,CMNTYNAMEAR,CMNTYNAMEENG,CF_PHONE,CF_EMAIL,CF_FAX,CF_POBOX,LGRPNAME,LGRPINDEX,LAYERNAME,longitude,latitude
382,42841,DED-7272,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,ستانلي ون كافيه,STANLY OEN CAFE,54.37259404,24.4991678,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,,,,51920,Eating and Drinking,30,Cafe,54.372594040000024,24.49916780000001
383,42842,DED-7273,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,اون لاين كافيه,ONLINE  CAFE,54.3737909,24.50157507,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,,,,,Eating and Drinking,30,Cafe,54.37379090000002,24.50157507
384,42844,DED-7275,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,ايديال كوفي شوب,IDEAL COFFEE SHOP,54.37294006,24.49986267,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,6747100,,,130296,Eating and Drinking,30,Cafe,54.37294006000002,24.499862670000027
385,42846,DED-7277,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,فيينا انترنت كافيه,VIENNA INTERNET CAFE,54.37288811,24.49843967,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,,,,,Eating and Drinking,30,Cafe,54.37288811000002,24.498439669999982
386,42856,DED-9421,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,دانكن دونتس - فرع الوحدة مول,DUNKIN DONUTS - ALWAHDA MALL BRANCH,54.37298012,24.47054863,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 19,E19,,dunkindonutsuae@yahoo.com,,39423,Eating and Drinking,30,Cafe,54.37298012000002,24.470548629999996
387,42858,DED-9423,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى الريان,AL RAYYAN CAFE,54.37272715,24.46879532,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 19,E19,,,,,Eating and Drinking,30,Cafe,54.37272715,24.468795320000027
388,42859,DED-9424,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,ديلوكس اوبشنز كوفي شوب,DELUXE OPTIONS COFFEE SHOP,54.37290773,24.47049145,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 19,E19,4439993,ahmed_ezzat7078@yahoo.com,4439997,3899,Eating and Drinking,30,Cafe,54.37290773000001,24.470491449999997
389,42860,DED-9425,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كافتريا باركود ذ م م,BARCODE CAFETERIA LLC,54.37290773,24.47049145,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 19,E19,,,,,Eating and Drinking,30,Cafe,54.37290773000001,24.470491449999997
390,42861,DED-9426,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,بريمو كافيه,PRIMO CAFE,54.37290773,24.47049145,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 19,E19,4437657,,,54999,Eating and Drinking,30,Cafe,54.37290773000001,24.470491449999997
391,42869,TCA-AD-37102,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,سيتي سيزن كافيه,CITY SEASON CAFEE,54.597327,24.465885999999998,أبوظبي,Abu Dhabi,جزيرة ياس,Yas Island,ياس جنوب 3,YS3,+97137558088,info@cityseasonsgrope.com,+97137558010,14929,Eating and Drinking,30,Cafe,54.59732700000001,24.465886000000012
392,42870,TCA-AD-37103,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كلوب لاونج كوفي شوب,CLUB LOUNGE COFFEE SHOP,54.597327,24.465885999999998,أبوظبي,Abu Dhabi,جزيرة ياس,Yas Island,ياس جنوب 3,YS3,+97126573333,adolph.mujaes@rotana.com,+97126573000,43377,Eating and Drinking,30,Cafe,54.59732700000001,24.465886000000012
393,42872,TCA-AD-37108,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كوفي شوب فندق غافة,GAVA HOTEL COFFEE SHOP,54.60593796,24.46721649,أبوظبي,Abu Dhabi,جزيرة ياس,Yas Island,ياس جنوب 1,YS1,+97126425667,gava@eim.ae,+97126416744,44227,Eating and Drinking,30,Cafe,54.605937960000006,24.46721649
394,42920,TCA-AD-40176,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,ريستريتو كافيه,RISTRETTO CAFE,54.36619949,24.49286366,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 8,E8,+97126904000,info@gcfh.ae,+97126264888,28080,Eating and Drinking,30,Cafe,54.366199489999985,24.492863660000012
395,42921,TCA-AD-40177,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,شوكليت جاليري كوفي شوب,CHOCOLATE GALLERY COFFEE SHOP,54.36480713,24.49415398,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 8,E8,+97126543333,ali.abadeh@fairmont.com,+97124140280,114304,Eating and Drinking,30,Cafe,54.364807129999974,24.49415398000002
396,42931,DED-6375,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كافية دوروا ذ م م,CAFE DU ROI LLC,54.33984756,24.47107315,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 10,W10,6816365,,,25024,Eating and Drinking,30,Cafe,54.33984756000001,24.471073149999995
397,42932,DED-6376,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,لابريوش ـ مملوكة للشركة الاهلية للتجارة العامة( الخاصة )المحدودة,LA-BRIOCHE - OWNED BY AL AHLIYA GENERAL TRADING COMPANY (PRIVATE,54.34081268,24.47155094,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 10,W10,5557267,rachid@alahliagroup.com,5542871,4033,Eating and Drinking,30,Cafe,54.34081268,24.471550939999986
398,42933,DED-6377,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كافيه تشى تشى,TCHE TCHE CAFA,54.34052277,24.47133732,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 10,W10,,mbh_bros@emirates.net.ae,,203,Eating and Drinking,30,Cafe,54.34052277000001,24.471337319999975
399,42959,TCA-AD-40219,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,لوبي بارك كافيه,LOBBY PARK CAFE,54.42840767,24.42972755,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 35,E35,+97126573333,adolph.mujaes@rotana.com,+97126573000,43377,Eating and Drinking,30,Cafe,54.42840767000001,24.429727549999996
400,42960,TCA-AD-40311,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كابتشينو رويال كوفي,CAPPUCCINO ROYALE CAFE,54.33734512,24.46257496,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 37,W37,+97126156666,sandshot@emirates.net.ae,+97126335660,32430,Eating and Drinking,30,Cafe,54.33734512000001,24.462574959999984
401,42969,DED-6378,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,لاكازا كافيه,LA CASA CAFE,54.34228706,24.47032738,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 10,W10,6811169,,,63050,Eating and Drinking,30,Cafe,54.34228705999999,24.470327380000015
402,42978,DED-6418,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كنارى انترنت كافيه - ذ م م,CANARY INTERNET CAFE - L L C,54.37487958,24.49608203,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 15,E15,,,,,Eating and Drinking,30,Cafe,54.37487958000003,24.496082030000025
403,42986,DED-7423,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كوفى شوب الاحلام السعيدة  ذ  م  م,SWEET DREAMS COFFEE SHOP  L LC,54.37706375,24.50139141,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 14,E14,,,,51733,Eating and Drinking,30,Cafe,54.37706374999999,24.501391409999997
404,42987,DED-7424,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,صالة كوكب للانترنت,PLANET INTERNET HALL,54.37659466,24.50287196,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 14,E14,,,,,Eating and Drinking,30,Cafe,54.37659466000002,24.502871959999993
405,42988,DED-7425,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,أوهايو كافية - ذ.م.م,OHIO CAFE - LLC,54.37522302,24.50512408,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 14,E14,,,,,Eating and Drinking,30,Cafe,54.37522302000002,24.505124079999973
406,42991,DED-7428,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كافتيريا ومقهى سلاطين الطرب,SALATIN AL TARB CAFETERIA & CAFE,54.37548217,24.50326862,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 14,E14,6777882,,,93720,Eating and Drinking,30,Cafe,54.37548217,24.50326861999997
407,43001,DED-10224,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى ومرطبات حديقة القلعة,FORD GENERAL CAFE & REFRESHMENTS,53.71825029,23.62495633,المنطقة الغربية,Western Region,مدينة زايد,Madinat Zayed,جنوب الدفاع,Defense South,8848425,,8848550,58682,Eating and Drinking,30,Cafe,53.718250290000015,23.624956329999975
408,43006,TCA-AD-40330,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كافيه دي فويير,CAFE DE FOYER,54.36856461,24.50048065,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 12,E12,+97126773333,sheraton.abudhabi@sheraton.com,+97126773894,640,Eating and Drinking,30,Cafe,54.36856461000002,24.500480649999986
409,43018,DED-6422,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى  حواديت,HAWADEET CAFE,54.37487793,24.49608231,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 15,E15,6717190,hawadeet@abudhabi.net.ae,4482220,42665,Eating and Drinking,30,Cafe,54.374877930000025,24.49608231000002
410,43020,DED-6424,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى ومأكولات ابو العباس,ABUL ABBAS MEALS & CAFE,54.3767744,24.4983633,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 15,E15,,,,,Eating and Drinking,30,Cafe,54.37677439999999,24.498363299999994
411,43023,DED-6427,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,هارد روك للانترنت,HARD ROCK  INTERNET,54.3770752,24.49762344,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 15,E15,6710710,hala.g@adcb.com,,53379,Eating and Drinking,30,Cafe,54.37707519999998,24.497623439999984
412,43024,DED-6428,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,صالة إى - تايم للإنترنت,E - TIME INTERNET HALL,54.37806709,24.49745626,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 15,E15,,,,,Eating and Drinking,30,Cafe,54.37806709,24.49745625999998
413,43029,DED-7431,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى المواردى,AL MAWARDI CAFE,54.37766266,24.50302601,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 14,E14,6785608,,,5217,Eating and Drinking,30,Cafe,54.37766266,24.503026009999985
414,43030,DED-7432,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,الشلال المرتفع كوفي شوب,HIGH WATER FALL COFFEE SHOP,54.37594986,24.50422478,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 14,E14,6744783,,,9325,Eating and Drinking,30,Cafe,54.37594985999999,24.504224780000015
415,43036,DED-7752,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كافيه دى لالين,CAFE DE LALUNE,54.38122245,24.46548233,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 20_1,E20_01,,,,,Eating and Drinking,30,Cafe,54.381222449999996,24.465482329999986
416,43038,DED-7754,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى ومرطبات ليالي الشوق,LAYALI AL SHOUQ REFRESHMENTS & CAFE,54.38088989,24.46407986,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 20_1,E20_01,,,,,Eating and Drinking,30,Cafe,54.38088988999999,24.464079860000027
417,43061,TCA-AD-40834,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كوفي شوب لابيلزا,LAPIAZZA COFFEE SHOP,54.33789444,24.46953487,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 10,W10,+97128822000,monem@rdk.ae,+97128822831,6450,Eating and Drinking,30,Cafe,54.337894440000014,24.469534870000018
418,43062,TCA-AD-40835,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,ويست سايد كوفي شوب,WEST SIDE COFFEE SHOP,54.34079361,24.46924973,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 10,W10,+97126810001,executive@oryxhotel.ae,+97126811141,54845,Eating and Drinking,30,Cafe,54.34079360999999,24.46924973
419,43071,DED-6544,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كافيتريا دوار الاشغال,DAWWAR AL ASHGHAL CAFETERIA,54.37792206,24.46173859,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 15_2,W15_02,4464027,,,70594,Eating and Drinking,30,Cafe,54.37792206,24.46173858999998
420,43076,DED-7758,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى ابوالهول,ABUL HAUL CAFE,54.38088989,24.46407986,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 20_1,E20_01,6662961,,,25045,Eating and Drinking,30,Cafe,54.38088988999999,24.464079860000027
421,43081,DED-7763,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,ابراش كوفى شوب,ABRASH COFFEE SHOP,54.3843689,24.46356297,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 20_1,E20_01,6944200,,,54217,Eating and Drinking,30,Cafe,54.38436890000003,24.463562969999998
422,43082,DED-7764,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كوفي شوب الحديقة,THE GARDEN COFFE SHOP,54.38563708,24.46155173,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 20_1,E20_01,4464498,,4464408,112201,Eating and Drinking,30,Cafe,54.38563707999998,24.461551729999996
423,43086,DED-7768,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,ديانا كوفي شوب,DIANA COFFEE SHOP,54.38021088,24.46461582,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 20_1,E20_01,,al_sheikh69@hotmail.com,6393283,51595,Eating and Drinking,30,Cafe,54.38021087999999,24.464615820000006
424,43087,DED-7769,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,الديرة انترنت كافيه,AL DEERA INTERNET CAFE,54.38056564,24.46393967,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 20_1,E20_01,,,4436001,1136620,Eating and Drinking,30,Cafe,54.380565639999986,24.463939670000002
425,43115,DED-6579,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى ومرطبات الباشق - ذ م م,AL BASHIQ CAFE & REFRESHMENTS - L L C,54.347826,24.47182083,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,,,,,Eating and Drinking,30,Cafe,54.347826,24.471820830000013
426,43118,DED-6582,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى ايفل,EIFFEL CAFE,54.34815979,24.47104549,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,6657605,ghassan.jallad@suroorpvt.ae,6421944,33885,Eating and Drinking,30,Cafe,54.34815979000001,24.471045489999995
427,43119,DED-6583,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,صالة السحر للانترنت,THE MAGIC INTERNET HALL,54.34713554,24.47071457,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,6661483,fahed222@hotmail.com,,110825,Eating and Drinking,30,Cafe,54.34713554000001,24.470714569999984
428,43120,DED-6584,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,صالة السحر للانترنت - فرع3,THE MAGIC INTERNET HALL - BRANCH3,54.34820573,24.47041584,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,,,,,Eating and Drinking,30,Cafe,54.34820573000002,24.470415839999987
429,43125,DED-7773,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,صالة فرسان الصحراء للانترنت,DESERT KNIGHT INERNET HALL,54.38192376,24.46264399,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 20_1,E20_01,,,,,Eating and Drinking,30,Cafe,54.38192376000001,24.462643990000004
430,43126,DED-7774,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,عصائر سكويز,SQUEEZE JUICE,54.38021088,24.46461582,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 20_1,E20_01,5529861,,5529851,44533,Eating and Drinking,30,Cafe,54.38021087999999,24.464615820000006
431,43128,DED-7776,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كافيه دى لاروزا,CAFE DE LA ROSA,54.38056603,24.46394006,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 20_1,E20_01,,,,,Eating and Drinking,30,Cafe,54.38056603000001,24.463940060000027
432,43129,DED-7777,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,سواح كوفي شوب,SAWAH COFFEE SHOP,54.38366699,24.46177292,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 20_1,E20_01,4456909,,,106878,Eating and Drinking,30,Cafe,54.383666989999995,24.461772919999987
433,43131,DED-7779,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,جواهر كوفى شوب,JAWAHIR COFFEE SHOP,54.38077545,24.46430588,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 20_1,E20_01,6410895,,,10512,Eating and Drinking,30,Cafe,54.38077544999999,24.464305879999984
434,43142,DED-13734,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى ومرطبات القطب,AL QATAB CAFE & REFRESHMENTS,54.36811323,24.47716493,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 18_1,E18_01,,,,60096,Eating and Drinking,30,Cafe,54.368113230000006,24.477164930000015
435,43143,DED-13751,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى ومرطبات بست جورميه,BEST GOURMET CAFE & REFRESHMENTS,54.36675616,24.47621737,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 18_1,E18_01,,,,42377,Eating and Drinking,30,Cafe,54.36675616000002,24.476217369999972
436,43157,DED-6586,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى ارابيسك,ARABISQUE CAFE,54.34659958,24.47045898,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,6667676,,,39618,Eating and Drinking,30,Cafe,54.346599579999975,24.47045897999999
437,43160,DED-6589,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى ومرطبات الجوكر,JOCKER CAFE & REFRESHMENTS,54.34875488,24.47047997,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,6666962,,,37999,Eating and Drinking,30,Cafe,54.34875488,24.470479969999985
438,43161,DED-6590,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,تورنادو سبورتس كافي,TORNADO SPORTS CAFE,54.34944937,24.4724129,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,,,,,Eating and Drinking,30,Cafe,54.34944937,24.472412899999995
439,43162,DED-6591,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كافيه كوبا,CUBA CAFE,54.34926605,24.47210121,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,6653330,sasuae@hotmail.com,26660266,38111,Eating and Drinking,30,Cafe,54.34926604999998,24.472101210000005
440,43163,DED-6592,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كليك دوت نت للانترنت,CLICK DOT NET INTERNET,54.34875488,24.47047997,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,0,helmet___@hotmail.com,0,94351,Eating and Drinking,30,Cafe,54.34875488,24.470479969999985
441,43164,DED-6593,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كليك دوت نت للانترنت- فرع,CLICK DOT NET INTERNET- BRANCH,54.34817183,24.47001411,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,,helmet___@hotmail.com,6762221,94351,Eating and Drinking,30,Cafe,54.34817183000001,24.470014110000022
442,43169,DED-7782,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,الفهرس للإنترنت,INDEX  INTERNET,54.38079834,24.46349144,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 20_1,E20_01,4432443,abs_uae@hotmail.com,,28310,Eating and Drinking,30,Cafe,54.38079834000001,24.463491439999984
443,43170,DED-7783,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,بينونة كافى شوب,BYNUNA COFFEE SHOPE,54.38077545,24.46430588,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 20_1,E20_01,4434272,esr_uq@hotmail.com,0,34771,Eating and Drinking,30,Cafe,54.38077544999999,24.464305879999984
444,43175,DED-7788,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى ومرطبات جزيرة الورد,ROSES ISLAND CAFE & REFRESHMENTS,54.38164902,24.46344566,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 20_1,E20_01,26433866,,,93861,Eating and Drinking,30,Cafe,54.38164902,24.46344565999999
445,43196,TCA-AD-41410,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,روك بوتوم كافية,ROCK BOTTOM CAFE,54.37391281,24.5028162,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 13,E13,+97126787700,pdrameead@yahoo.com,+97126964000,51153,Eating and Drinking,30,Cafe,54.37391280999998,24.502816199999984
446,43204,DED-6598,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى ومرطبات المشربية,AL MASHRABIYA CAFE & REFRESHMENT,54.34886169,24.47194004,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,6655027,a7b@eim.ae,6655027,35702,Eating and Drinking,30,Cafe,54.34886168999998,24.471940039999993
447,43206,DED-6600,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,دبل كليك للانترنت,DOUBLE CLICK INTERNET,54.34864393,24.47281122,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,,,,,Eating and Drinking,30,Cafe,54.34864392999998,24.472811219999983
448,43207,DED-6601,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,دانكن دونتس - فرع الخالديه مول,DUNKING DONUTS - KHALIDIYAH MALL BRANCH,54.35170804,24.47005589,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,,,,,Eating and Drinking,30,Cafe,54.351708040000005,24.470055890000026
449,43209,DED-6603,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كافيتريا ذواق الشام,ZAWAK ALSHAM  CAFETERIA,54.34848404,24.47191238,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,,,,89299,Eating and Drinking,30,Cafe,54.34848404000002,24.471912379999992
450,43210,DED-6604,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى سوالف,SAWALIF CAFE,54.34806442,24.47157288,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,6662644,,6447136,53526,Eating and Drinking,30,Cafe,54.348064420000014,24.471572879999997
451,43212,DED-6606,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى ومرطبات البر,AL BARR CATE & REFRESHMENT,54.34886163,24.47193991,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,6672077,,,39822,Eating and Drinking,30,Cafe,54.34886162999999,24.471939910000003
452,43214,DED-6608,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى العصافرة,AL ASAFIRA CAFE,54.34837914,24.4701786,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,26678437,,,42478,Eating and Drinking,30,Cafe,54.34837914000002,24.470178599999997
453,43215,DED-6609,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,صالة السحر للانترنت - فرع2,THE MAGIC INTERNET HALL - BRANCH2,54.34802224,24.47060591,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,,,,,Eating and Drinking,30,Cafe,54.34802223999998,24.470605910000018
454,43239,DED-16275,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى ومرطبات شط اسكندرية,ALEXANDRIA BEACH CAFE & REFRESHMENTS,54.38446616,24.4901682,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 16_2,E16_02,6444606,,,51107,Eating and Drinking,30,Cafe,54.38446615999999,24.490168200000028
455,43250,TCA-AD-41937,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,سيتي كافيه,CITY CAFE,54.36743355,24.49214935,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,شرق 3,E3,+97126106666,gro.almaha@rotana.com,+97126106625,5946,Eating and Drinking,30,Cafe,54.36743354999999,24.492149349999977
456,43251,DED-6611,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,مقهى غوار,GHAWWAR CAFE,54.34936905,24.47097778,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,6667442,,,93703,Eating and Drinking,30,Cafe,54.34936905000001,24.47097778
457,43252,DED-6612,"Accommodation, Eating & Drinking",Eating & Drinking,Cafe,كافتيريا ومقهى وادى الملوك,WADI AL MULOOK CAFE & CAFETERIA,54.34982681,24.47152519,أبوظبي,Abu Dhabi,جزيرة أبوظبى,Abu Dhabi Island,غرب 9,W9,6679808,,,46744,Eating and Drinking,30,Cafe,54.349826810000025,24.471525190000023
